name,uri,genres,albums,tracks,last_album_date,first_album_date,popularity,followers,playlist_count,spotify_url,image_320,lastfm_listeners,lastfm_playcount,personal_playcount,lastfm_tags,summary,tour_status,tour_date,tour_coperformers,festival_coperformers
avenged sevenfold,spotify:artist:0nmQIMXWTXfhgOBdNzhGOs,"['metal', 'alternative metal']",13,175,2023-06-02,2002-03-19,79,11212127,0,https://open.spotify.com/artist/0nmQIMXWTXfhgOBdNzhGOs,https://i.scdn.co/image/ab67616100005174097658d63473ecb243ed4b1f,2518984,170154672,0,"['metalcore', 'metal', 'hard rock', 'hardcore', 'rock']","Avenged Sevenfold (often abbreviated to A7X) is a heavy metal/hard rock band which formed in 1999 in Huntington Beach, California, United States. The band consists of vocalist M. Shadows, lead guitarist Synyster Gates, rhythm guitarist Zacky Vengeance, bassist Johnny Christ, and former Bad Religion and Suicidal Tendencies drummer Brooks Wackerman (2016-present). Heartbreakingly, the band's best friend and original drummer James ""The Rev"" Sullivan passed away in 2009. <a href=""https://www.last.fm/music/Avenged+Sevenfold"">Read more on Last.fm</a>",upcoming_tour,2025-08-31,set(),Counter()
amyl and the sniffers,spotify:artist:3NqV2DJoAWsjl787bWaHW7,"['riot grrrl', 'punk']",3,37,2024-10-25,2019-05-24,62,525753,0,https://open.spotify.com/artist/3NqV2DJoAWsjl787bWaHW7,https://i.scdn.co/image/ab67616100005174ee3647a3cd61071b0ca362e8,336871,10765629,0,"['punk rock', 'punk', 'Garage Rock', 'seen live', 'Garage Punk']","Amyl and the Sniffers is an Australian pub rock and punk rock band based in Melbourne, consisting of vocalist Amy Taylor, drummer Bryce Wilson, guitarist Dec Martens, and bassist Gus Romer. At the ARIA Music Awards of 2019, their self-titled debut record won the Best Rock Album category.

Amy Taylor (vocals), Bryce Wilson (drums) and Declan Martens (guitar) founded Amyl in their sharehouse in early 2016. They formed the band, wrote a handful of tunes and released their debut EP, Giddy Up, all in a span of twelve hours. <a href=""https://www.last.fm/music/Amyl+and+the+Sniffers"">Read more on Last.fm</a>",upcoming_tour,2025-08-20,set(),Counter()
knocked loose,spotify:artist:4qrHkx5cgWIslciLXUMrYw,"['hardcore', 'metalcore', 'deathcore', 'hardcore punk', 'mathcore']",3,33,2024-05-10,2016-09-16,63,604575,0,https://open.spotify.com/artist/4qrHkx5cgWIslciLXUMrYw,https://i.scdn.co/image/ab676161000051741c80f002a9c5aada3c8633a9,380591,27908885,127,"['hardcore', 'metalcore', 'beatdown hardcore', 'seen live', 'metallic hardcore']","Knocked Loose is an American metalcore band from Oldham County, Kentucky, formed in 2013 and currently signed to Pure Noise Records. The band as of 2020 is Bryan Garris (lead vocals), Nicko Calderon (rhythm guitar), Isaac Hale (lead guitar & backing vocals), Kevin Otten (bass), and Kevin Kaine (drums).  Former members include Cole Crutchfield (2015–2020)  (rhythm guitar & backing vocals).

The band released their first studio album, Laugh Tracks <a href=""https://www.last.fm/music/Knocked+Loose"">Read more on Last.fm</a>",on_tour,2025-07-26,set(),Counter()
leigh-anne,spotify:artist:79QUtAVxGAAoiWNlqBz9iy,[],0,0,,,47,125453,0,https://open.spotify.com/artist/79QUtAVxGAAoiWNlqBz9iy,https://i.scdn.co/image/ab67616100005174af0e927676e98822f58c4911,,,,,,,,,
high on fire,spotify:artist:1eiIIImNeUj3vpaocWqoOf,"['sludge metal', 'stoner metal', 'doom metal', 'drone metal']",13,118,2024-04-19,2002-05-28,41,195072,0,https://open.spotify.com/artist/1eiIIImNeUj3vpaocWqoOf,https://i.scdn.co/image/ab67616100005174406530cdaae27a217c2619bc,266992,8548573,0,"['stoner metal', 'doom metal', 'Sludge', 'metal', 'Stoner Rock']","High on Fire is an American metal band from Oakland, California, that was formed in 1998. Matt Pike, the band's frontman and founder, also plays guitar for Sleep. High on Fire won the 2019 Grammy Award for Best Metal Performance with their song ""Electric Messiah"". The band has released nine studio albums, with their newest, Cometh the Storm, released in 2024.

High on Fire was founded in the late summer of 1998 by Sleep guitarist Matt Pike, drummer Des Kensel, and bassist George Rice. <a href=""https://www.last.fm/music/High+on+Fire"">Read more on Last.fm</a>",upcoming_tour,2025-08-09,set(),Counter()
mudvayne,spotify:artist:2Pfv2w8a20xzC7Dr7QXRqM,"['nu metal', 'alternative metal', 'rap metal', 'metal']",6,79,2009-12-18,1997,63,2061658,0,https://open.spotify.com/artist/2Pfv2w8a20xzC7Dr7QXRqM,https://i.scdn.co/image/ab676161000051749013e926945e76dbc9ad6c97,1427644,34040398,0,"['Nu Metal', 'metal', 'alternative metal', 'Nu-metal', 'rock']","Mudvayne are an American heavy metal band from Peoria, Illinois formed in 1996. They are known for their sonic experimentation, innovative album art, face and body paint, . The band has sold over six million records worldwide, including nearly three million in the United States.

The group consist of Chad Gray (lead vocals), Greg Tribbett (guitar, vocals), Ryan Martinie (bass guitar) and Matthew McDonough (drums). Formed in 1996, Mudvayne became popular in the late-1990s Decatur, Illinois underground music scene. <a href=""https://www.last.fm/music/Mudvayne"">Read more on Last.fm</a>",upcoming_tour,2025-09-11,set(),Counter()
powerwolf,spotify:artist:5HFkc3t0HYETL4JeEbDB1v,"['power metal', 'metal', 'symphonic metal', 'folk metal', 'medieval metal', 'heavy metal']",26,355,2024-07-26,2013-08-08,65,1027840,0,https://open.spotify.com/artist/5HFkc3t0HYETL4JeEbDB1v,https://i.scdn.co/image/ab67616100005174fa98bd6af388ecfe167efbd8,354324,25539624,0,"['Power metal', 'heavy metal', 'german', 'metal', 'seen live']","Powerwolf, often stylized as POWERWOLF, is a German power metal band founded in 2003 in Saarbrücken by members of Red Aim. The band consists of vocalist Karsten Brill as ""Attila Dorn"", lead guitarist Benjamin Buss as ""Matthew Greywolf"", bassist/rhythm guitarist David Vogt as ""Charles Greywolf"", keyboardist Christian Jost as ""Falk Maria Schlegel"" and drummer Roel van Helden. The group uses dark themes and images of the Roman Catholic church, werewolves and vampires. <a href=""https://www.last.fm/music/Powerwolf"">Read more on Last.fm</a>",on_tour,2025-07-13,set(),Counter()
i prevail,spotify:artist:3Uobr6LgQpBbk6k4QGAb3V,['metalcore'],6,85,2024-09-20,2014-12-16,72,1763082,0,https://open.spotify.com/artist/3Uobr6LgQpBbk6k4QGAb3V,https://i.scdn.co/image/ab67616100005174a26ab7baa4a50f469edbfd76,494981,25319376,291,"['post-hardcore', 'metalcore', 'alternative metal', 'metal', 'seen live']","I Prevail is an American metalcore band formed in Southfield, Michigan, in 2013. They released their first EP „Heart vs Mind” a year later. Their rise to popularity came after releasing a cover of Taylor Swift’s Blank Space (also in 2014), which ended up reaching certified platinum in the US. Since then, the band has released three albums:
- Lifelines in 2016, which reached #15 on the Billboard 200,
- Trauma in 2019, which became their most successful album yet - receiving both a Best Rock Album Grammy nomination <a href=""https://www.last.fm/music/I+Prevail"">Read more on Last.fm</a>",on_tour,2025-07-19,set(),Counter()
gwar,spotify:artist:3dnH7fdVm2X07MK6Fkbhbt,"['thrash metal', 'metal']",22,270,2023-09-01,1991,47,252608,0,https://open.spotify.com/artist/3dnH7fdVm2X07MK6Fkbhbt,https://i.scdn.co/image/ab67616100005174f20d5529b5d920cf95df7b88,214940,6188207,0,"['thrash metal', 'seen live', 'metal', 'heavy metal', 'punk']","GWAR is a satirical thrash metal/punk band formed in 1985-1986 by a group of artists and musicians at Virginia Commonwealth University in Richmond, Virginia. The band is perhaps best known for their elaborate sci-fi/horror film inspired costumes, raunchy lyrics, and graphic stage performances, which can consist of scatology, sadomasochism, necrophilia, pedo-necrophilia, beastio-necrophilia, fire dancing, fake pagan rituals, mock executions/mutilations, and other controversial violent and political themes. <a href=""https://www.last.fm/music/GWAR"">Read more on Last.fm</a>",on_tour,2025-07-24,set(),Counter()
all shall perish,spotify:artist:7GkGdNLPzWw4e6ctwKvI2x,"['deathcore', 'death metal', 'metalcore', 'metal']",4,45,2011-07-29,2006-08-04,43,198244,0,https://open.spotify.com/artist/7GkGdNLPzWw4e6ctwKvI2x,https://i.scdn.co/image/ab67616100005174997565529ebdecd75df5cc9d,277768,12392508,0,"['deathcore', 'death metal', 'metalcore', 'grindcore', 'seen live']","All Shall Perish are a deathcore hexad from Oakland, USA formed in 2002, and are consistently cited by critics as one of the best bands in the genre. All Shall Perish combines various genres, including death metal, deathgrind and metalcore. Since 2005, All Shall Perish have delivered three records off of Nuclear Blast. The debut album, Hate, Malice, Revenge, was originally released by Japanese record label Amputated Vein Records in 2003. In 2005, it was re-released by Nuclear Blast and since then has received mostly underground acclaim. <a href=""https://www.last.fm/music/All+Shall+Perish"">Read more on Last.fm</a>",upcoming_tour,2025-10-04,set(),Counter()
kublai khan tx,spotify:artist:5BIOo2mCAokFcLHXO2Llb4,"['hardcore', 'deathcore', 'metalcore']",6,58,2024-09-20,2010-01-01,62,368666,0,https://open.spotify.com/artist/5BIOo2mCAokFcLHXO2Llb4,https://i.scdn.co/image/ab676161000051748f17460cf75cc1976e5347d9,288581,9743894,1,"['hardcore', 'metalcore', 'metallic hardcore', 'groove metal', 'beatdown hardcore']","Kublai Khan TX is an american Metalcore/Beatdown Hardcore band from Sherman, Texas, previously called Kublai Khan. The group formed in the summer of 2009 and have released four full-length albums. Kublai Khan self-released their first EP, Youth War in 2010. In February 2014, Kublai Khan signed to Artery Recordings. On April 29, 2014, the band released their debut full-length album titled Balancing Survival and Happiness. The album was listed in Alternative Press's ""The Best Albums Of 2014 so far"" list. <a href=""https://www.last.fm/music/Kublai+Khan+TX"">Read more on Last.fm</a>",upcoming_tour,2025-09-21,set(),Counter()
anarbor,spotify:artist:09J4zbHHwNNlN2tfgJIg21,['pop punk'],5,56,2022-09-02,2009-03-10,51,226307,0,https://open.spotify.com/artist/09J4zbHHwNNlN2tfgJIg21,https://i.scdn.co/image/ab6761610000517469ab33075bc4e7108563c064,575195,8730305,0,"['pop punk', 'rock', 'indie', 'punk rock', 'indie pop']","Soulful, fresh, genre-defying.  These are only a few of the terms that immediately spark the mind when greeted with Anarbor’s gutsy and transcending EP, Free Your Mind.  When noted that the aforementioned genre is pop-rock, it seems even more special that a band with this talent and bravado would push itself away from a scene where predetermined trappings threaten to undermine its singular integrity.

“We know that every single kid out there is tired of the same old dance-pop record that gets released every single week. <a href=""https://www.last.fm/music/Anarbor"">Read more on Last.fm</a>",not_touring,,set(),Counter()
the plot in you,spotify:artist:1cJ5tVoeAEFcZBAwSZ0CtF,['metalcore'],6,61,2021-09-17,2010-07-13,67,553056,0,https://open.spotify.com/artist/1cJ5tVoeAEFcZBAwSZ0CtF,https://i.scdn.co/image/ab67616100005174e37f236d6cb6e194c88660ab,356814,15882141,258,"['metalcore', 'post-hardcore', 'hardcore', 'deathcore', 'melodic metalcore']","The Plot in You is an American metalcore band formed in 2010 in Hancock County, Ohio. Originally a side project of former Before Their Eyes member Landon Tewers, the group is composed of Tewers, guitarist Josh Childress, bassist Ethan Yoder and drummer Michael Cooper.

The Plot in You have released three EPs and five studio albums. Their debut EP Wife Beater was released in 2010, followed by their first studio album First Born in 2011, and second studio album Could You Watch Your Children Burn in 2013. <a href=""https://www.last.fm/music/The+Plot+in+You"">Read more on Last.fm</a>",upcoming_tour,2025-09-06,set(),Counter()
3 inches of blood,spotify:artist:0gNkDUN42nBxKOcpoF7iQ4,"['speed metal', 'power metal', 'metal', 'heavy metal', 'thrash metal']",5,66,2012-07-13,2004-10-11,38,71537,0,https://open.spotify.com/artist/0gNkDUN42nBxKOcpoF7iQ4,https://i.scdn.co/image/ab676161000051741e2f51bf6ba6c88d7f4b2414,198076,5031684,0,"['heavy metal', 'Power metal', 'metal', 'speed metal', 'seen live']","3 Inches of Blood was formed in 2000 in Vancouver, Canada. Initially playing straight heavy metal in the vein of bands such as Running Wild and Judas Priest, before the addition of heavy vocalist Cam Pipes and the recording of their debut album Battlecry Under a Winter Sun in 2002 on the Teenage Rampage label. This release went by almost unnoticed until the band's UK distribution label decided to put them on as a support slot for a tour with platinum rock band The Darkness. <a href=""https://www.last.fm/music/3+Inches+of+Blood"">Read more on Last.fm</a>",on_tour,2025-07-20,set(),Counter()
walls of jericho,spotify:artist:60cGRl68qyCBMqZi3tiHEU,"['hardcore', 'metalcore', 'hardcore punk']",6,70,2016-03-25,1999-12-14,39,120837,0,https://open.spotify.com/artist/60cGRl68qyCBMqZi3tiHEU,https://i.scdn.co/image/33dc43e28b42b1829a0cb292c9c8b52ea6748232,251569,7575002,0,"['hardcore', 'metalcore', 'seen live', 'female vocalists', 'Female fronted metal']","Walls of Jericho is a metalcore band from Detroit, Michigan, USA, formed in 1998. They are currently signed to Napalm Records. Most of the band's major releases have been on Trustkill. 

Discography:

1998 - The Bound Feed the Gagged
1999 - A Day and a Thousand Years (EP)
2004 - All Hail the Dead
2006 - With Devils Amongst Us All
2006 - From Hell (EP)
2008 - Redemption (EP)
2008 - The American Dream
2016 - No One Can Save You from Yourself

Current members <a href=""https://www.last.fm/music/Walls+of+Jericho"">Read more on Last.fm</a>",upcoming_tour,2025-10-29,set(),Counter()
carcass,spotify:artist:5lhaM01nwvsMZpmPY2HVER,"['death metal', 'grindcore', 'melodic death metal', 'metal']",13,182,2021-09-17,1988,51,448190,0,https://open.spotify.com/artist/5lhaM01nwvsMZpmPY2HVER,https://i.scdn.co/image/ab67616100005174f8ec9d92b03893c45fe4e1db,521220,22969014,0,"['death metal', 'grindcore', 'Melodic Death Metal', 'goregrind', 'metal']","Carcass is an English death metal band from Liverpool, formed in 1985. The band has undergone several line-up changes, with guitarist Bill Steer and bassist-vocalist Jeff Walker remaining the only constant members. They disbanded in 1996 but reformed in 2007 without original drummer Ken Owen for health reasons. To date, the band has released seven studio albums, two compilation albums, four EPs, two demo albums, one video album, and six music videos. <a href=""https://www.last.fm/music/Carcass"">Read more on Last.fm</a>",upcoming_tour,2025-09-20,set(),Counter()
d-block europe,spotify:artist:5VadK1havLhK1OpKYsXv9y,"['grime', 'uk drill']",9,180,2024-01-12,2018-07-20,76,1725159,0,https://open.spotify.com/artist/5VadK1havLhK1OpKYsXv9y,https://i.scdn.co/image/ab67616100005174b136231528a99ff2de5d3a8d,304710,14590842,0,"['Hip-Hop', 'hip hop', 'british', 'rap', 'UK']","D-Block Europe (abbreviated to ""DBE"") are a British hip-hop collective with origins in Lewisham, South East London. The collective currently consists of Adam Nathaniel Williams and Ricky Earl Banton, respectively known as ""Young Adz"" and ""Dirtbike LB"". <a href=""https://www.last.fm/music/D-Block+Europe"">Read more on Last.fm</a>",on_tour,2025-07-22,set(),Counter()
testament,spotify:artist:28hJdGN1Awf7u3ifk2lVkg,"['thrash metal', 'metal', 'speed metal', 'groove metal', 'heavy metal']",19,213,2024-07-12,1987-04-21,57,1195784,0,https://open.spotify.com/artist/28hJdGN1Awf7u3ifk2lVkg,https://i.scdn.co/image/ab67616100005174450264e732bd079570260538,987845,30508749,0,"['thrash metal', 'metal', 'heavy metal', 'seen live', 'death metal']","Testament is an American thrash metal band from Berkeley, California. Formed in 1983 under the name Legacy, the band's current lineup comprises rhythm guitarist Eric Peterson, lead vocalist Chuck Billy, lead guitarist Alex Skolnick, bassist Steve Di Giorgio and drummer Dave Lombardo. Testament has experienced many lineup changes over the years, with Peterson being the only remaining original member, though they have since been rejoined by one of its songwriters Skolnick, who had been out of the band from 1992 to 2005. <a href=""https://www.last.fm/music/Testament"">Read more on Last.fm</a>",on_tour,2025-07-16,set(),Counter()
